generation,best,average,overall_best
111,-40.61513358723579,-84.4669008585544,1.5069053679930549
112,-24.91270476115071,-85.01289938881642,1.5069053679930549
113,-21.206559766004084,-82.85679069184397,1.5069053679930549
114,-46.34195345709101,-87.09479487369403,1.5069053679930549
115,-32.59641488902028,-84.39798515418131,1.5069053679930549
116,-35.74122993916609,-80.1876503671403,1.5069053679930549
117,-26.178573369094654,-79.87527569112638,1.5069053679930549
118,-44.73595626835714,-82.87216558194864,1.5069053679930549
119,-37.45375415019093,-81.01199722142114,1.5069053679930549
120,-37.937565400450545,-84.50964439063728,1.5069053679930549
121,-37.16378108386023,-84.99115800673948,1.5069053679930549
122,-47.19560366763896,-81.43818096258833,1.5069053679930549
123,-24.15097402606513,-84.45146729912086,1.5069053679930549
124,-32.09066124284806,-84.6471127436524,1.5069053679930549
125,-34.416987964887554,-85.27551960538175,1.5069053679930549
126,-48.69902459301325,-84.84418222994533,1.5069053679930549
127,-34.55034052491737,-81.12682198542187,1.5069053679930549
128,-27.25463977775849,-81.88659547556013,1.5069053679930549
129,-15.562198676211063,-81.20548017251299,1.5069053679930549
130,-15.00104600032372,-79.52981760833957,1.5069053679930549
131,-30.16376446462798,-79.70293060415575,1.5069053679930549
132,-28.949832182538614,-81.73617898332614,1.5069053679930549
133,-36.88979070034442,-80.0967779594219,1.5069053679930549
134,-32.69207178052076,-81.7088771255589,1.5069053679930549
135,-23.56806033482028,-79.20145266765842,1.5069053679930549
136,-43.09861076342687,-83.38111849845188,1.5069053679930549
137,-37.472843078133636,-78.54616215166851,1.5069053679930549
138,-43.6674205706404,-81.21668768059533,1.5069053679930549
139,-45.884944516067975,-78.61916072952343,1.5069053679930549
140,-31.037211610871747,-79.3890775682093,1.5069053679930549
141,-29.51508225116814,-79.68795795015974,1.5069053679930549
142,-33.320628946880404,-78.5209228131543,1.5069053679930549
143,-32.72371998796097,-79.1771205940683,1.5069053679930549
144,-17.321087972566588,-79.74388649120733,1.5069053679930549
145,-11.600075446942103,-76.20250927934995,1.5069053679930549
146,-20.058286587185233,-81.32952725718116,1.5069053679930549
147,-29.422878161835172,-80.52813516196632,1.5069053679930549
148,-29.27900510460155,-79.02422680969849,1.5069053679930549
149,-22.951949909643876,-78.16157521432571,1.5069053679930549
150,-31.559076564731868,-78.27147932679006,1.5069053679930549
